"","artist","num_words","num_unique_words","per_unique"
"8277","deas-vail",1041,312,0.29971181556196
"8278","death",9307,1710,0.183732674331149
"8279","death-angel",10617,2129,0.200527455966846
"8280","death-audio",838,249,0.297136038186158
"8281","death-by-stereo",11142,1631,0.146383055106803
"8282","death-cab-for-cutie",21050,3047,0.144750593824228
"8283","death-death-die",507,225,0.443786982248521
"8284","death-from-above",1771,377,0.2128740824393
"8285","death-from-above-1979",4408,725,0.164473684210526
"8286","death-grips",24666,3870,0.156896132327901
"8287","death-immortal",280,181,0.646428571428571
"8288","death-in-december",245,71,0.289795918367347
"8289","death-in-june",3010,873,0.290033222591362
"8290","death-in-vegas",1512,382,0.252645502645503
"8291","death-of-an-artist",1197,383,0.319966583124478
"8292","deathreign",458,193,0.421397379912664
"8293","deathrow",1629,684,0.419889502762431
"8294","deathspell-omega",4118,1276,0.309859154929577
"8295","deathstars",6778,1244,0.183534966066686
"8296","deb-barber",432,113,0.261574074074074
"8297","debarge",4477,589,0.131561313379495
"8298","debauchery",130,71,0.546153846153846
"8299","debbi-aniya-s-lullaby",140,84,0.6
"8300","debbie",147,91,0.619047619047619
"8301","debbie-davies",225,118,0.524444444444444
"8302","debbie-deb",632,141,0.223101265822785
"8303","debbie-gibson",27070,2120,0.0783154783893609
"8304","debbie-harry",8601,1346,0.156493430996396
"8305","debbie-huang",140,92,0.657142857142857
"8306","debby-ryan",2274,526,0.231310466138962
"8307","debelah-morgan",11604,844,0.072733540158566
"8308","debi-nova",501,147,0.293413173652695
"8309","deblert-mcclinton",2185,421,0.192677345537757
"8310","debora-garcia",272,151,0.555147058823529
"8311","deborah-alasen-koh",953,230,0.241343126967471
"8312","deborah-allen",4041,700,0.173224449393714
"8313","deborah-bonham",64,48,0.75
"8314","deborah-brown",100,56,0.56
"8315","deborah-cox",20862,1552,0.0743936343591218
"8316","deborah-gibson",3642,728,0.199890170236134
"8317","deborah-joy-winans",160,39,0.24375
"8318","deborah-wilbrink",632,300,0.474683544303797
"8319","debra-killings",3355,526,0.156780923994039
"8320","debra-snipes",141,93,0.659574468085106
"8321","debranch",241,141,0.5850622406639
"8322","debs-and-errol",285,150,0.526315789473684
"8323","deburgh-chris",2337,514,0.219940094137783
"8324","debut-de-soiree",192,123,0.640625
"8325","decadas",605,252,0.416528925619835
"8326","decadence",479,226,0.471816283924843
"8327","decadez",800,182,0.2275
"8328","decap",42,28,0.666666666666667
"8329","decapitated",3335,1198,0.359220389805097
"8330","decapitated-puppy",47,36,0.765957446808511
"8331","decayed-agl",1178,423,0.359083191850594
"8332","deceased",7448,1604,0.215359828141783
"8333","december-rose",273,94,0.344322344322344
"8334","decemberadio",3397,546,0.160730055931704
"8335","deceptibot",149,68,0.456375838926175
"8336","dechant-anne-e",1990,443,0.222613065326633
"8337","deciding-tonight",2669,637,0.238666167103784
"8338","declan-galbraith",1027,267,0.259980525803311
"8339","declan-landy",319,113,0.35423197492163
"8340","declan-mckenna",525,143,0.272380952380952
"8341","decorations",214,93,0.434579439252336
"8342","decyfer-down",4650,634,0.136344086021505
"8343","ded-rabbit",450,174,0.386666666666667
"8344","dee-1",2293,710,0.309638028783253
"8345","dee-breezy",533,264,0.4953095684803
"8346","dee-clark",2297,441,0.191989551589029
"8347","dee-d-jackson",2467,459,0.186055938386705
"8348","dee-dee-bridgewater",3699,787,0.212760205460935
"8349","dee-dee-sharp",989,214,0.216380182002022
"8350","dee-raby",497,172,0.346076458752515
"8351","dee-sinnarkar",260,82,0.315384615384615
"8352","dee-snider",1774,641,0.361330326944758
"8353","deeds-of-flesh",6019,1820,0.302375809935205
"8354","deee-lite",5202,1101,0.211649365628604
"8355","deemah",334,123,0.368263473053892
"8356","deen",408,139,0.340686274509804
"8357","deen-burbigo",752,302,0.401595744680851
"8358","deep-black-void",161,86,0.53416149068323
"8359","deep-blue-something",6389,1076,0.168414462357176
"8360","deep-cotton",557,132,0.236983842010772
"8361","deep-dark-woods",170,105,0.617647058823529
"8362","deep-dish",3488,449,0.128727064220183
"8363","deep-forest",1117,327,0.292748433303491
"8364","deep-inside-us",319,119,0.373040752351097
"8365","deep-purple",41203,3252,0.0789262917748708
"8366","deep-side",912,220,0.241228070175439
"8367","deep-woods",495,240,0.484848484848485
"8368","deepa-zaildar",282,159,0.563829787234043
"8369","deepest-blue",2290,384,0.167685589519651
"8370","deepfield",786,198,0.251908396946565
"8371","deepsystem",228,78,0.342105263157895
"8372","deer-tick",9288,1472,0.15848406546081
"8373","deerheart",150,88,0.586666666666667
"8374","deerhoof",5295,1171,0.221152030217186
"8375","deerhunter",5617,1056,0.18800071212391
"8376","deerose",229,70,0.305676855895196
"8377","deestylisitcs",2023,552,0.272862086010875
"8378","def-con-dos",364,144,0.395604395604396
"8379","def-jef",563,233,0.413854351687389
"8380","def-leppard",40274,2658,0.0659979142871331
"8381","def-manic",13462,2223,0.165131481206359
"8382","def-squad",12539,2725,0.217321955498844
"8383","def-tech",450,201,0.446666666666667
"8384","defari",14302,3223,0.225353097468885
"8385","default",10579,1001,0.0946214197939314
"8386","defeat-the-low",443,154,0.347629796839729
"8387","defeater",1692,515,0.304373522458629
"8388","defiance",8630,1547,0.179258400926999
"8389","defleshed",90,65,0.722222222222222
"8390","deftones",26157,2490,0.0951944030278702
"8391","dehumanizzer",164,84,0.51219512195122
"8392","deichkind",7115,1754,0.246521433591005
"8393","deicide",6706,1402,0.20906650760513
"8394","deine-lakaien",12120,1802,0.148679867986799
"8395","deinonychus",6151,1613,0.262233783124695
"8396","deion",386,179,0.463730569948187
"8397","deirdre-flint",5209,1545,0.296602034939528
"8398","deitrick-haddon",20336,1703,0.083743115656963
"8399","deitrick-haddon-lxw",133,54,0.406015037593985
"8400","dej-loaf",12547,1825,0.145453096357695
"8401","deja-bryson",337,135,0.400593471810089
"8402","del",257,122,0.474708171206226
"8403","del-amitri",16573,2492,0.150365051589935
"8404","del-arno-bend",119,82,0.689075630252101
"8405","del-barber",696,324,0.46551724137931
"8406","del-mccoury",1233,395,0.320356853203569
"8407","del-mccoury-band",430,190,0.441860465116279
"8408","del-reeves",24556,2785,0.113414236846392
"8409","del-shannon",14358,1199,0.0835074522914055
"8410","del-tha-funkee-homosapien",4357,1217,0.279320633463392
"8411","del-the-funky-homosapien",41870,7181,0.171507045617387
"8412","del-travar",192,101,0.526041666666667
"8413","delain",11024,1289,0.116926705370102
"8414","delaney-bonnie",1388,308,0.221902017291066
"8415","delange-ilse",2300,652,0.283478260869565
"8416","delays",2611,536,0.205285331290693
"8417","delbert-mcclinton",11408,1395,0.122282608695652
"8418","delcity",526,258,0.490494296577947
"8419","delegation",445,125,0.280898876404494
"8420","delerium",7723,1132,0.146575165091286
"8421","delfeayo-marsalis",121,46,0.380165289256198
"8422","delfonics",6023,530,0.08799601527478
"8423","delight",3470,946,0.272622478386167
"8424","delightful-downfall",145,68,0.468965517241379
"8425","delilah",5151,735,0.142690739662202
"8426","delillos",4077,731,0.179298503801815
"8427","delinquent-habits",12098,2821,0.233179037857497
"8428","delirious",21218,1984,0.0935055141860684
"8429","deliverance",7041,1502,0.213321971310893
"8430","della-mae",394,149,0.378172588832487
"8431","delmag",573,139,0.242582897033159
"8432","delorean",1574,388,0.246505717916137
"8433","delphic",1773,334,0.188381274675691
"8434","delphic-waves",871,363,0.416762342135476
"8435","delroy-wilson",1239,266,0.214689265536723
"8436","dels",660,286,0.433333333333333
"8437","delta-goodream",223,75,0.336322869955157
"8438","delta-heavy",84,57,0.678571428571429
"8439","delta-rae",5556,957,0.172246220302376
"8440","delta-son",254,77,0.303149606299213
"8441","delta-spirit",8033,1407,0.175152495954189
"8442","deltron",1302,617,0.473886328725038
"8443","deltron-3030",11796,3081,0.26119023397762
"8444","deluka",616,145,0.23538961038961
"8445","deluxe",1703,672,0.39459776864357
"8446","delyn",238,79,0.331932773109244
"8447","dem-franchize-boyz",25016,2529,0.101095299008634
"8448","dem-getaway-boyz",1297,355,0.273708558211257
"8449","dem-heizman-boyz",937,232,0.247598719316969
"8450","dem-hoodstarz",733,200,0.272851296043656
"8451","demarco",3450,609,0.176521739130435
"8452","demet-akalaaan",728,405,0.556318681318681
"8453","demetrius-west-and-authority",145,59,0.406896551724138
"8454","demetrius-west-and-reflections-of-god-chorale",88,58,0.659090909090909
"8455","demi",321,124,0.386292834890966
"8456","demi-grace",165,68,0.412121212121212
"8457","demi-holborn",308,113,0.366883116883117
"8458","demi-lovato",45746,2434,0.0532068377563066
"8459","demigodt",156,89,0.57051282051282
"8460","demilich",815,393,0.482208588957055
"8461","demilo",188,97,0.515957446808511
"8462","demis-roussos",6999,1488,0.21260180025718
"8463","demise-of-an-era",1074,303,0.282122905027933
"8464","demiss-roussos",144,76,0.527777777777778
"8465","demmy-sober",167,85,0.508982035928144
"8466","demon",1491,536,0.359490274983233
"8467","demon-hunter",18140,1920,0.105843439911797
"8468","demonaz",985,276,0.280203045685279
"8469","demonoid",1216,395,0.324835526315789
"8470","demons-wizards",5625,1055,0.187555555555556
"8471","demor",55,27,0.490909090909091
"8472","demrick",1655,524,0.316616314199396
"8473","demy",11,6,0.545454545454545
"8474","den-haag",2851,444,0.155734829884251
"8475","den-harrow",1673,422,0.252241482367005
"8476","den-svenska-bjrthrnstammen",1718,498,0.289871944121071
"8477","denali",1626,488,0.300123001230012
"8478","denaun-mr-porter",140,52,0.371428571428571
"8479","denelle",251,96,0.382470119521912
"8480","dengue-fever",347,159,0.45821325648415
"8481","denice-williams",315,162,0.514285714285714
"8482","deniece-williams",5931,664,0.111954139268252
"8483","denim-blue-miclain-keith",567,149,0.262786596119929
"8484","deniro-farrar",583,250,0.428816466552316
"8485","denis",319,88,0.275862068965517
"8486","denis-larose",251,92,0.366533864541833
"8487","denis-leary",621,278,0.447665056360709
"8488","denis-roussos",778,200,0.25706940874036
"8489","denise-lasalle",357,99,0.277310924369748
"8490","denise-misseri",1158,412,0.355785837651123
"8491","denise-rosenthal",287,124,0.43205574912892
"8492","denison-witmer",3235,742,0.229366306027821
"8493","denney-kevin",2372,735,0.309865092748735
"8494","dennis-brown",5865,684,0.116624040920716
"8495","dennis-cathy",2607,443,0.169927119294208
"8496","dennis-deyoung",3012,782,0.259628154050465
"8497","dennis-garner-one-accord",88,44,0.5
"8498","dennis-giaimo",199,112,0.562814070351759
"8499","dennis-lambert",635,217,0.341732283464567
"8500","dennis-leary",7799,1510,0.193614565969996
"8501","dennis-marsh",18,17,0.944444444444444
"8502","dennis-wilson",1698,406,0.239104829210836
"8503","denny-sandy",4054,949,0.234089787863838
"8504","denons-wizards",244,116,0.475409836065574
"8505","denpagumi-inc",434,211,0.486175115207373
"8506","dens-deho",117,62,0.52991452991453
"8507","denson-al",1479,397,0.2684246112238
"8508","dente",135,68,0.503703703703704
"8509","denver-clayton-moore-jr",291,93,0.319587628865979
"8510","denver-harbor",2471,545,0.220558478348847
"8511","denver-john",13869,1712,0.1234407671786
"8512","denyo",827,334,0.403869407496977
"8513","denyque",766,165,0.215404699738903
"8514","denzal-park",163,73,0.447852760736196
"8515","denzal-sinclaire",788,271,0.343908629441624
"8516","denzel-curry",4676,1349,0.288494439692044
"8517","deodato",741,245,0.330634278002699
"8518","deonte",612,256,0.418300653594771
"8519","deorro",1040,212,0.203846153846154
"8520","departed",182,64,0.351648351648352
"8521","departed-studios",147,94,0.639455782312925
"8522","department-of-eagles",1348,353,0.26186943620178
"8523","depeche-mode",31755,2718,0.085592820028342
"8524","dependence",990,338,0.341414141414141
"8525","depressive-age",7723,1832,0.237213518062929
"8526","depri",266,94,0.353383458646617
"8527","depswa",3398,553,0.162742789876398
"8528","dequince",206,116,0.563106796116505
"8529","der-plot",198,142,0.717171717171717
"8530","der-w",217,76,0.350230414746544
"8531","dera-nourisa",97,59,0.608247422680412
"8532","deradoorian",246,92,0.373983739837398
"8533","deraey",384,185,0.481770833333333
"8534","derailers",9719,1222,0.12573310011318
"8535","derdian",678,239,0.352507374631268
"8536","derek",3104,657,0.211662371134021
"8537","derek-and-the-dominos",3192,555,0.173872180451128
"8538","derek-king",301,95,0.315614617940199
"8539","derek-liontis",867,226,0.260668973471742
"8540","derek-minor",1788,366,0.204697986577181
"8541","derek-pope",1033,359,0.347531461761859
"8542","derek-sherinian",232,96,0.413793103448276
"8543","derek-trucks",274,72,0.262773722627737
"8544","derek-webb",1265,414,0.327272727272727
"8545","derek-wise",991,320,0.322906155398587
"8546","deric-ruttan",883,303,0.343148357870895
"8547","derik-fein",1048,329,0.313931297709924
"8548","derin-falana-the-flan",391,164,0.419437340153453
"8549","dermot-kennedy",556,261,0.469424460431655
"8550","derrick-hodge",14,7,0.5
"8551","derrick-mitchell",579,240,0.414507772020725
"8552","derrick-monasterio-and-julie-anne-san-jose",139,58,0.41726618705036
"8553","derrick-morgan",1542,316,0.204928664072633
"8554","derusz",6458,902,0.139671724992258
"8555","dervla",288,102,0.354166666666667
"8556","deryl-dodd",2866,677,0.236217725052338
"8557","des-ark",235,127,0.540425531914894
"8558","des-p",174,124,0.71264367816092
"8559","des-ree",9818,1520,0.154817681808922
"8560","desa",3482,1228,0.352670878805284
"8561","desacordes",671,187,0.278688524590164
"8562","desampa",447,147,0.328859060402685
"8563","desaparecidos",4860,1440,0.296296296296296
"8564","descemer-bueno-featuring-gente-de-zona",387,95,0.245478036175711
"8565","descendants-cast",250,99,0.396
"8566","descendents",17337,2027,0.116917575128338
"8567","desert-noises",1045,348,0.333014354066986
"8568","desert-sessions",4424,981,0.221745027124774
"8569","desi-valentine",229,83,0.362445414847162
"8570","desiderata",314,171,0.544585987261146
"8571","designer-drugs-alvin-risk",128,47,0.3671875
"8572","designing-the-enemy",67,33,0.492537313432836
"8573","desigual",258,68,0.263565891472868
"8574","desiigner",9109,864,0.0948512460204194
"8575","desire",3154,826,0.261889663918833
"8576","desiree",451,125,0.277161862527716
"8577","deslayah",1513,302,0.19960343688037
"8578","desmire",249,119,0.477911646586345
"8579","desmod",572,189,0.33041958041958
"8580","desmond",613,219,0.357259380097879
"8581","desmond-decker",170,53,0.311764705882353
"8582","desmond-dekker",5491,594,0.108177016936806
"8583","desmond-dekker-the-aces",449,136,0.302895322939866
"8584","desorden-publico",2631,847,0.321930824781452
"8585","desperados",1951,706,0.361865709892363
"8586","desperation-band",1669,330,0.197723187537448
"8587","despised-icon",3219,1550,0.481515998757378
"8588","despistaos",171,70,0.409356725146199
"8589","dess",311,63,0.202572347266881
"8590","dessa",292,153,0.523972602739726
"8591","dessydinho",421,175,0.415676959619952
"8592","destenys-child",1236,250,0.202265372168285
"8593","destine",556,142,0.255395683453237
"8594","destinee-paris",377,115,0.305039787798409
"8595","destiny",3106,766,0.246619446233097
"8596","destiny-s-child",79997,2915,0.0364388664574922
"8597","destiny-s-end",3907,1193,0.305349372920399
"8598","destorm",1747,660,0.377790497996566
"8599","destra",526,110,0.209125475285171
"8600","destra-garcia",346,109,0.315028901734104
"8601","destrophy",186,94,0.505376344086022
"8602","destroy",756,464,0.613756613756614
"8603","destroy-all-monsters",220,93,0.422727272727273
"8604","destroy-rebuild-until-god-shows",3617,581,0.160630356649157
"8605","destroy-the-runner",736,235,0.31929347826087
"8606","destruction",8628,1914,0.221835883171071
"8607","destructo",925,150,0.162162162162162
"8608","detail",2421,442,0.182569186286658
"8609","detail-future",582,189,0.324742268041237
"8610","dethcentrik",1535,441,0.287296416938111
"8611","dethklok",7033,1584,0.225223944262761
"8612","detritus",1727,586,0.339316734221193
"8613","detroit",2141,799,0.373190098085007
"8614","detroit-cobras",653,205,0.313935681470138
"8615","detroit-marcella",4115,855,0.207776427703524
"8616","deuce",8601,1568,0.182304383211255
"8617","deus",11300,1788,0.158230088495575
"8618","deutschland-sucht-den-superstar",243,83,0.34156378600823
"8619","dev",12232,1147,0.0937704381948986
